"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C7orf30",2.05770259771127,-2.46363743866125,2.22311474402269,0.0467961912998389,0.638906492305889,-3.89764966179966
"H2AFV",0.830194608932337,-1.43293092667908,2.35899836401524,0.036682141559217,0.586890855795233,-3.90013162612957
"C7orf10",2.16221650141876,-4.64259739878205,2.18619712234368,0.0499734638697506,0.651865095046054,-3.90222943524112
"ZNF385A",-1.24944345503009,-2.42058008261,-2.27061254331533,0.0429903629117498,0.620796514591516,-3.90244584514401
"C19orf48",1.06480537619329,-1.51386071444128,2.33655033871896,0.0381944060575317,0.597362416886075,-3.90284133980603
"CFB",-1.07308459031625,-0.562091576864825,-2.42383870648994,0.032631092982726,0.562185918534184,-3.90305761391085
"CALHM1",1.76086071339936,-5.30265448856842,2.22210796552958,0.0468802332266649,0.638906492305889,-3.90328817681999
"RAPH1",-0.837404199986631,0.369525869166638,-2.4983967779524,0.0285072033113132,0.526827016292901,-3.90378954421923
"RABIF",-1.34212752679054,-3.43563436243005,-2.19916661457794,0.0488346191626505,0.646768482317386,-3.90500839332455
"PLOD2",-1.60091724116343,2.5434355068452,-2.64414027338134,0.0218611046643117,0.479509846928223,-3.9050814667697
"C11orf87",-1.10461253752008,-6.73258694770131,-2.28444625674151,0.0419386814334601,0.617407329546845,-3.90559311351208
"CEBPG",-1.17434928048807,-1.99525077234165,-2.30066852817198,0.0407367583864833,0.609588867642627,-3.90601850188982
"LOC100131565",-1.64891653405491,-6.3247344558275,-2.24186399900008,0.0452570296987744,0.631107744223285,-3.90649553392035
"SMAGP",0.682001464551249,-0.649278298963795,2.41755567402356,0.033003900577757,0.563287532634421,-3.90943663908092
"TRAPPC10",-0.934469760691162,-0.889196569980832,-2.39923241609754,0.0341147917930385,0.57095590456827,-3.91307393938506
"MCM9",2.22933189039801,-4.57137146013691,2.19134161606556,0.0495187472304083,0.649651759190773,-3.91310545313063
"CATSPER2P1",-2.06354932995616,-6.12277328603849,-2.18650217077394,0.0499463909268511,0.651865095046054,-3.91383367876174
"PLK4",2.31894469222691,-4.5294163941024,2.19136985210801,0.0495162623334738,0.649651759190773,-3.91404166780141
"TIMM8A",2.674852984386,-4.02478785744767,2.20383691829694,0.0484305852151451,0.646477572185563,-3.91490296311076
"PDE4C",0.71664005620256,0.637754252821012,2.49411673136005,0.0287295735474347,0.528839308669409,-3.9157265429747
"LOC150786",-1.21728514582935,-2.79167301699026,-2.22233633403068,0.0468611573400918,0.638906492305889,-3.91644449916323
"LOC100288296",0.739920145413717,-1.30237558304642,2.33265391667208,0.0384629299938847,0.598459696402559,-3.91651896789383
"DUSP10",0.957961557502973,-2.23274901573937,2.25994057328812,0.0438188467936915,0.624194493161728,-3.91708080237124
"LOC644794",1.50059939571552,-6.34786501129914,2.23194509850369,0.0460651845830433,0.635232686217905,-3.91730239747399
"LOC100286913",1.60090217211285,0.743117619911833,2.45105044211358,0.0310630033804273,0.551544304356014,-3.91812631798534
"THOC1",1.43257114902683,-2.12752362409188,2.28088374040535,0.0422071385837515,0.618815889727037,-3.91904275881805
"SIRPA",-1.3684251737517,1.51607586674522,-2.58190474793195,0.0244895906120726,0.500307004737116,-3.92318690463624
"C3AR1",-1.15386055293881,-5.15182601635917,-2.27203473161213,0.0428810922276448,0.620796514591516,-3.92539071734235
"SHBG",-1.40197130473949,-6.43976578618272,-2.2468810124194,0.0448534237860843,0.628917897639857,-3.93057249945003
"ACE",1.24702383491759,-6.52125861427182,2.2462622871108,0.0449030125662445,0.628917897639857,-3.93140776842723
"LOC100130897",0.997056128931034,-6.62692278098656,2.26809054189141,0.0431847897056778,0.620806113939821,-3.93150827650165
"ZSCAN2",1.04390800899228,-1.67212882676359,2.29788516101937,0.0409406096929129,0.611545254396028,-3.93152602363619
"THADA",0.936356301649463,-2.74653892158119,2.20337693830733,0.0484702373609176,0.646477572185563,-3.93234947442186
"PLEKHA7",-1.10461253752008,-6.20426611412759,-2.26671845717881,0.0432909192839266,0.621263100954393,-3.93385935120856
"NRP1",0.680840960719961,3.14254533385136,2.62703664381043,0.022554538174426,0.484209885617896,-3.93603739354715
"GOPC",-0.993779348058449,-1.56117996903169,-2.35395716307576,0.0370166547825354,0.588535427155311,-3.93644764994811
"SLC43A2",1.31237452894307,-2.6653859822247,2.23571688399174,0.0457562674942649,0.633087959353596,-3.9376444531751
"SEMA6A",-1.00414407857535,-1.76620420323163,-2.3127069846326,0.0398662181456184,0.608284186936542,-3.93891124344034
"LOC100287166",0.703547690998668,0.271445754492155,2.44963361290301,0.0311428149549083,0.552570073414371,-3.94292687770436
"SFXN3",0.996189315441205,-0.94790528529597,2.342513540248,0.0377869339765665,0.594699448666979,-3.94376441721709
"SMC3",1.91123077117382,-2.00080093879123,2.20041328199644,0.0487264564774421,0.646768482317386,-3.94868160948093
"NDRG2",-1.58912098878126,-5.63421632843537,-2.21393626360334,0.0475677045524567,0.640822096095992,-3.95005663103671
"MPV17",0.989415006965874,-2.52726649316066,2.20996905352729,0.0479049038831448,0.641230029500439,-3.95267955747868
"LOC100287473",0.848894887653834,3.0067426053552,2.61355532816218,0.0231162888672979,0.487425128841065,-3.95681491120258
"SDPR",0.953768051564725,-0.969223834008071,2.33599813818733,0.0382323514072391,0.597583093597813,-3.95965997865793
"SLC6A9",-0.801551019987572,-1.36491284464126,-2.35443900996441,0.0369845549555763,0.588535427155311,-3.96007116955697
"SMC5",-1.06049372922503,-1.98352814714952,-2.28577800756858,0.0418387459469972,0.617023058610099,-3.96059406586644
"PARP1",0.806932880618643,0.0946086109699905,2.44400195144713,0.0314620229089158,0.553888768019582,-3.9625767028351
"ZNF541",-1.50304141288334,-5.42683073406971,-2.21167737467575,0.0477594249319369,0.640822181611425,-3.96427268179908
"STAT5A",-0.77069733122231,-0.65890577908986,-2.41315742768799,0.0332673210822946,0.565069890424146,-3.96494809367239
"LOC729196",0.968825575683625,-6.62692278098656,2.24645208392331,0.0448877954276374,0.628917897639857,-3.96591220158999
"NTHL1",1.14000026310498,-1.75934058242559,2.26628101423781,0.0433248074544908,0.621393734377311,-3.96994605433134
"CD55",-1.0353972146302,-1.68876504355091,-2.33414708326859,0.0383598140094863,0.59771217963445,-3.97033871782402
"C2orf83",-1.15386055293881,-6.67605382059764,-2.24225734742415,0.0452252612022866,0.631107744223285,-3.97273548581526
"HIST3H3",-1.71605132722952,-5.45035088881343,-2.1879465544655,0.0498183910036941,0.651865095046054,-3.97382612994951
"TUBB4",-0.921063387178322,-0.830090644384709,-2.41059799921727,0.0334215452909853,0.565069890424146,-3.97468146664356
"SLIT3",-2.13402138281878,-0.517704605450749,-2.42277649844313,0.0326938322852236,0.562185918534184,-3.97584979910832
"RRM1",1.22392584040556,-1.75201501524302,2.27137784755596,0.0429315294406732,0.620796514591516,-3.97655775799709
"UPK1A",1.21622680786124,-5.56949275147934,2.21650273686571,0.0473507659111262,0.640632003137074,-3.97819650283009
"PDLIM5",-0.915491555170979,1.11830504663111,-2.51509737916578,0.0276554345671519,0.520631727226615,-3.98060585023985
"IKBKE",0.920927721835844,-1.72098179095614,2.22208348980631,0.0468822781504193,0.638906492305889,-3.98192289618901
"UHRF1",0.846575420025863,0.232967432142034,2.44195417718582,0.0315788770788426,0.554010222445976,-3.98770024551957
"RFC1",0.941702138874971,-1.60149619113034,2.27306370560095,0.0428021987986187,0.620796514591516,-3.98770876484514
"LOC100287042",-1.62918332762274,-5.24696320201994,-2.18636917668932,0.0499581923964473,0.651865095046054,-3.98820900853999
"EPS8L1",0.621125336528181,-1.18925848386573,2.31790900101306,0.0394955874030032,0.60562316316862,-3.98926720828529
"TK1",0.906168161443256,-1.24820673421463,2.28634993967511,0.0417958977326259,0.616753944705511,-3.98966294982443
"QRICH2",-1.4036949181834,-2.5823232140614,-2.21230800376204,0.0477058273268493,0.640822181611425,-3.9898662296835
"GABARAPL1",-1.77495944791566,-0.689319417549562,-2.38375323757091,0.0350813189041063,0.575606118606838,-3.99221855670401
"KLF5",-1.10561878784758,-1.74975875922681,-2.32229697397518,0.0391855274019055,0.603978183304578,-3.99346444397962
"LEPREL1",-1.66777463363453,-1.43851003580567,-2.32214635968287,0.0391961311893184,0.603978183304578,-3.99368543387066
"SEMA5A",1.24464831668996,-2.3799017732727,2.21440466293545,0.0475280413958341,0.640632003137074,-3.99402523795216
"INE2",0.648595483031048,-0.43494767068373,2.3963895863083,0.034290350766386,0.571984952803768,-3.99452076573887
"LOC100129303",-1.64378746673731,-0.790330095399553,-2.38280745494103,0.0351412228015083,0.575606118606838,-3.99633332154919
"LOC100287221",-1.34828362074261,-6.290629839696,-2.19990635866057,0.04877041042969,0.646768482317386,-4.00433354924299
"FAM21A",1.25719798441143,-2.37784479909321,2.19671832122011,0.0490477000842114,0.647879288098664,-4.00629361834799
"BCAT2",0.942075887201385,-2.06544800704167,2.22137729021422,0.0469413170127816,0.638906492305889,-4.00772928706731
"CXCL3",-0.891311390260654,0.280395953344805,-2.41230588370998,0.0333185562755715,0.565069890424146,-4.00877693944886
"LOC100288127",0.635940883558176,2.13609262380133,2.53133560539861,0.026851047095493,0.516244326480909,-4.0099344063731
"MTHFR",1.63202955522753,-1.95732458714657,2.21064194508492,0.0478475509169625,0.640822181611425,-4.01012068358958
"HS3ST6",1.24702383491759,-5.90207778896852,2.19516047253745,0.0491837423264401,0.648123989760805,-4.01161168354992
"SLURP1",-1.10461253752008,-6.73258694770131,-2.21745014604269,0.0472709212902043,0.640632003137074,-4.01200740883153
"PON2",-1.36661848508827,-2.20996103939268,-2.22358216965346,0.046757221165504,0.638906492305889,-4.01417785476226
"HOOK3",0.601969552574582,-0.34798670164607,2.38685851081961,0.0348853292527604,0.575331685673715,-4.02049366173689
"ITPRIP",-1.15401294869808,2.01632640579829,-2.540181214934,0.0264225126515513,0.513120693018623,-4.02179463239109
"VEGFA",-1.2492949702895,3.56008469762855,-2.63104300118789,0.0223901958345694,0.484017073002654,-4.02932848279248
"CLCN1",-1.14484794279655,-6.5703896538829,-2.20406846637245,0.0484106364842405,0.646477572185563,-4.03312530752935
"PROSC",-0.91890085254804,-1.90928819036769,-2.2311302636422,0.0461321815613755,0.635232686217905,-4.03345364792066
"COX11",0.711702428192571,-1.47671678236311,2.27411258881966,0.0427219216478526,0.620796514591516,-4.03562610245408
"CLDN19",0.980697383622176,-6.01710911932375,2.20087658179685,0.0486863178878755,0.646768482317386,-4.037986025266
"KCNV2",-0.980083300488271,-2.49437146109477,-2.24587833192397,0.0449338115725631,0.628917897639857,-4.03844636743549
"CHTF18",1.02840103028636,-1.14922496152286,2.2962522141404,0.0410606595698762,0.611827755422135,-4.03895308697185
"SLC35B2",-0.740135216327121,0.189055360962228,-2.41275337431445,0.0332916224220628,0.565069890424146,-4.04009502687113
"ELN",-0.953770734578374,-1.86266895362143,-2.2313530825588,0.0461138518385849,0.635232686217905,-4.04070460984346
"FST",-1.37673940821488,0.589139513700025,-2.45817582496968,0.0306646204662244,0.549349501120519,-4.04408403650955
"SR140",-0.674895377268191,-1.18886296908558,-2.32193559311513,0.0392109745361754,0.603978183304578,-4.04596799654083
"SELPLG",-1.26254751779587,-1.49811679088532,-2.26005283694168,0.0438100527695095,0.624194493161728,-4.04713635002661
"FCAMR",0.968825575683625,-6.78171798731239,2.195026220065,0.0491954829290739,0.648123989760805,-4.04719836888305
"PAFAH1B3",0.644602592992236,-1.00145840269962,2.30153878943246,0.0406732209958177,0.609588867642627,-4.05021993050885
"NSUN2",-0.73046961588452,0.446284413479826,-2.43391709832584,0.0320415821192865,0.557857295355995,-4.05189420936216
"CPEB4",-1.04472405718647,0.0921815442435299,-2.41085236196735,0.0334061872033278,0.565069890424146,-4.05281130247735
"PQLC1",-1.06879663363922,0.17188397111019,-2.41689109854704,0.0330435736711771,0.563287532634421,-4.05355214196736
"LOC100289044",-0.736129358400435,1.01205028443171,-2.43486273500373,0.0319868015892837,0.557813017980994,-4.05359755002155
"FOXP3",0.697794275631009,-1.02689065591414,2.30099404958384,0.0407129810892366,0.609588867642627,-4.05519389670204
"INSM1",-1.15386055293881,-6.5703896538829,-2.18742040789329,0.0498649815738699,0.651865095046054,-4.0593312568303
"FBF1",1.28941644887917,-1.86741922598214,2.19079883378719,0.049566537466985,0.649938630143713,-4.06112896130111
"WDR55",-0.847068413142178,-1.01827198658504,-2.31248723688156,0.0398819478251898,0.608284186936542,-4.06326971545695
"SPDYE1",0.645898945756358,0.640183965981179,2.40308638653684,0.0338781754575877,0.568615503495557,-4.06524107893325
"ANGPTL2",1.4102502193562,0.459681226544998,2.34909184193662,0.0373422796711018,0.591040589415527,-4.07861314946731
"C17orf85",-0.978042095098729,-0.861633890929375,-2.30738733382547,0.0402486779713351,0.609588867642627,-4.08262388013204
"FNDC1",-1.48896160370539,0.706385659785825,-2.44284832012343,0.0315278020765422,0.554010222445976,-4.0858610725566
"ABCE1",0.830725071102143,-1.18463096592722,2.24868281002891,0.0447093128884521,0.628917897639857,-4.09376496452256
"LOC645602",-0.958796933512724,-1.45554789534023,-2.26823901790957,0.0431733201240966,0.620806113939821,-4.09952969882433
"ZNF224",1.2879258200721,-0.628736531905127,2.27889566643443,0.0423576655593409,0.619212264278854,-4.10059762768394
"TMEM2",-0.838631883362721,0.234516056691781,-2.38744767587181,0.0348482634564162,0.575331685673715,-4.10464085964938
"IQCG",-1.41375382819811,-1.95004931079942,-2.21709659139917,0.0473007027664767,0.640632003137074,-4.10478575348835
"PCIF1",0.592810997218435,-0.469792479910452,2.30499239715081,0.0404220093426373,0.609588867642627,-4.10646943981091
"PPP1R15B",-0.618142174035997,-0.879345149100524,-2.29610361160305,0.0410716011477585,0.611827755422135,-4.10885262003117
"KIAA0895L",0.586380669971631,-0.549606721173831,2.30108981267897,0.0407059887269432,0.609588867642627,-4.1101004778977
"C20orf199",0.78489515977782,-1.73634994240644,2.18994340573908,0.0496419439397738,0.650587128339817,-4.11353163215586
"RASD1",-1.06165578314531,-0.467596397815092,-2.29146744191542,0.0414143669325127,0.613289777533979,-4.12493902679959
"PRDM8",-0.623513361311017,-0.876028213958357,-2.26873720204521,0.0431348572954954,0.620806113939821,-4.12494875844548
"KANK2",0.858013375247838,2.67054716654009,2.51072410468722,0.0278760554922322,0.522332277463194,-4.12619926356977
"IL17RC",0.596892584157159,-0.0771292720569304,2.31454790478145,0.0397346774194844,0.60738707486023,-4.13410555212942
"LOC100287104",-0.974867153025573,-0.897336746258561,-2.32096019077087,0.0392797380362328,0.603978183304578,-4.13641762377059
"RNF25",-1.24543386342544,-0.870778325324923,-2.27461294496893,0.042683677181484,0.620796514591516,-4.13726462204392
"LOC100131504",-0.707713926247385,0.106867898701772,-2.37101404066995,0.0358965260448349,0.579443513806562,-4.13899346374856
"SERTAD1",-0.910369610937195,-1.51829680129693,-2.19990808642599,0.0487702605559351,0.646768482317386,-4.14497852961055
"LRPPRC",0.837556422286029,-1.70988776824908,2.20295223879681,0.048506875549127,0.646477572185563,-4.14744196900497
"UBE2D4",-0.862527373917763,-1.58950448132164,-2.19273385975781,0.0493963643350857,0.649651759190773,-4.1486114671573
"LRRC37A2",1.03655916497203,-0.499617722850115,2.28702698183124,0.0417452291081326,0.616732256317025,-4.15306442742118
"SMOX",-1.41978487955123,0.188134109508216,-2.33934614820538,0.0380028422796699,0.596198443966757,-4.16482188402633
"LOC100129214",0.601729538567559,-0.000980502324140756,2.29320352575661,0.0412856936086126,0.613013392302178,-4.16553191882687
"BLOC1S3",-0.912640720044754,-1.65872859876052,-2.20261954573018,0.0485355948421347,0.646477572185563,-4.17440960661908
"PPFIBP1",0.891280385647589,-0.0704469503284439,2.28446901961162,0.0419369713758106,0.617407329546845,-4.18637099904902
"LOC100132010",1.5833579761909,2.6739093495613,2.46383285098478,0.0303518681552215,0.546660694338762,-4.18768770477838
"ODZ2",-1.11024379676349,-0.743796763898384,-2.27219902582758,0.0428684861573645,0.620796514591516,-4.19047147433013
"VAV2",-0.982305692111239,-0.0684619302736574,-2.32156737266195,0.0392369196012634,0.603978183304578,-4.19099114826044
"GPR62",0.64127453991709,-1.03556187281143,2.21116998487307,0.0478025898732028,0.640822181611425,-4.19431038273729
"LPCAT2",1.0954231748829,-0.858920006223969,2.20483804602336,0.0483443903629488,0.646422512421061,-4.19661907356452
"FGFR1",-1.17386504372829,2.16313684974988,-2.45823304775134,0.0306614412676347,0.549349501120519,-4.20053312632459
"LOC100289325",0.912033926337551,0.245519655438867,2.28665702970677,0.0417729083768004,0.616753944705511,-4.21304143672148
"MMP24",-0.591577223073526,4.20639474165115,-2.56508035937558,0.0252517852418307,0.507112838960075,-4.21841927475773
"CDAN1",0.63192745244959,-0.923276707095353,2.203184107885,0.0484868692942045,0.646477572185563,-4.22135072011878
"SMC4",0.763509561204398,-0.0494283179328048,2.24896436373492,0.0446868336521252,0.628917897639857,-4.22869840036638
"LOC100287709",0.923449106466806,0.00307963082360967,2.23021324676519,0.0462076910247654,0.635232686217905,-4.23797975437069
"LOC100288718",0.810197420006192,1.35419196445672,2.32274635467824,0.0391539057440897,0.603978183304578,-4.24482209345584
"C14orf104",-0.629813427968642,-0.278362327300607,-2.24848340657963,0.0447252397727862,0.628917897639857,-4.24570067268716
"ARFGAP1",-1.25623271061787,0.868411616255964,-2.33851718361814,0.0380595449179152,0.596369281648158,-4.24694275595048
"ANKZF1",-1.0721582303273,-0.217364344012291,-2.25751150626344,0.0440095376131469,0.625259908025413,-4.25610308346125
"C14orf45",0.862658959680099,-0.255245088669376,2.22309060291413,0.0467982048271874,0.638906492305889,-4.25683973417187
"LOC100129619",-1.74823154848695,5.61941203989149,-2.66973119290768,0.020862530060815,0.474201714555479,-4.26127034563131
"RRP12",-0.772421302686605,0.123969695857301,-2.29940742623051,0.0408289996165905,0.610389892300263,-4.26409490782961
"LOC100286933",0.730874627665435,0.634065958901507,2.27499859166944,0.0426542228024107,0.620796514591516,-4.26610393112069
